datetime,open,high,low,close,volume,oi,symbol
2022-09-08,18290.0,18625.0,18205.0,18605.0,243668,166710,AL
2022-09-09,18525.0,18965.0,18515.0,18965.0,252435,174663,AL
2022-09-13,18900.0,19045.0,18640.0,18765.0,178646,173842,AL
2022-09-14,18790.0,18790.0,18555.0,18625.0,191712,170451,AL
2022-09-15,18470.0,18950.0,18420.0,18880.0,311557,176104,AL
2022-09-16,18880.0,19100.0,18735.0,18735.0,294716,173581,AL
2022-09-19,18790.0,19020.0,18680.0,18710.0,217757,164204,AL
2022-09-20,18620.0,18840.0,18610.0,18650.0,172996,156245,AL
2022-09-21,18655.0,18750.0,18465.0,18670.0,192004,144981,AL
2022-09-22,18590.0,18775.0,18450.0,18685.0,191197,138996,AL
2022-09-23,18740.0,18860.0,18610.0,18630.0,161900,131757,AL
2022-09-26,18480.0,18550.0,18055.0,18075.0,240267,110593,AL
2022-09-27,18275.0,18415.0,18115.0,18265.0,158191,87985,AL
2022-09-28,18100.0,18260.0,17745.0,17865.0,287932,181874,AL
2022-09-29,17905.0,18080.0,17845.0,17990.0,220291,179159,AL
2022-09-30,18430.0,18525.0,18155.0,18270.0,307519,160841,AL
2022-10-10,18310.0,18600.0,18300.0,18565.0,160554,156489,AL
2022-10-11,18610.0,18680.0,18405.0,18465.0,172029,147460,AL
2022-10-12,18485.0,18500.0,18245.0,18340.0,171968,144110,AL
2022-10-13,18280.0,18580.0,18210.0,18355.0,239575,142114,AL
2022-10-14,18410.0,18865.0,18380.0,18830.0,304627,160537,AL
2022-10-17,18730.0,18780.0,18325.0,18435.0,237555,141334,AL
2022-10-18,18400.0,18420.0,18230.0,18315.0,181857,140252,AL
2022-10-19,18310.0,18390.0,18180.0,18305.0,171149,136274,AL
2022-10-20,18305.0,18510.0,18285.0,18460.0,170257,128753,AL
2022-10-21,18535.0,18735.0,18470.0,18535.0,223235,128105,AL
2022-10-24,18490.0,18710.0,18460.0,18575.0,183703,125297,AL
2022-10-25,18465.0,18620.0,18420.0,18530.0,144932,114961,AL
2022-10-26,18480.0,18755.0,18480.0,18685.0,152301,111726,AL
2022-10-27,18695.0,18810.0,18530.0,18565.0,152050,85111,AL
2022-10-28,18565.0,18595.0,18020.0,18075.0,320425,164946,AL
2022-10-31,18040.0,18085.0,17480.0,17535.0,371623,192400,AL
2022-11-01,17535.0,17980.0,17425.0,17905.0,321033,176411,AL
2022-11-02,17985.0,18000.0,17745.0,17860.0,208125,174031,AL
2022-11-03,17860.0,18200.0,17820.0,18085.0,239930,166710,AL
2022-11-04,18005.0,18410.0,18000.0,18385.0,244429,157347,AL
2022-11-07,18500.0,18565.0,18190.0,18275.0,241648,151064,AL
2022-11-08,18345.0,18520.0,18275.0,18450.0,189372,155436,AL
2022-11-09,18405.0,18655.0,18375.0,18650.0,221747,164692,AL
2022-11-10,18565.0,18635.0,18460.0,18590.0,190619,165139,AL
2022-11-11,18490.0,18945.0,18475.0,18755.0,289552,177573,AL
2022-11-14,18920.0,19130.0,18720.0,18780.0,342032,180681,AL
2022-11-15,18775.0,18975.0,18710.0,18925.0,192171,180001,AL
2022-11-16,18850.0,19085.0,18830.0,18895.0,177926,177977,AL
2022-11-17,18870.0,19070.0,18715.0,19015.0,197751,179706,AL
2022-11-18,18915.0,19210.0,18880.0,19200.0,224479,182976,AL
2022-11-21,19160.0,19245.0,18840.0,18945.0,198909,163745,AL
2022-11-22,18900.0,19030.0,18810.0,18875.0,146981,152960,AL
2022-11-23,18960.0,19085.0,18835.0,18895.0,190009,139811,AL
2022-11-24,18820.0,19110.0,18820.0,19055.0,153638,127222,AL
2022-11-25,18965.0,19020.0,18810.0,18895.0,202095,208310,AL
2022-11-28,18915.0,18965.0,18515.0,18690.0,299557,202498,AL
2022-11-29,18740.0,19135.0,18695.0,19030.0,238582,223195,AL
2022-11-30,18920.0,19005.0,18715.0,18795.0,206886,199944,AL
2022-12-01,19025.0,19295.0,18955.0,19125.0,289258,221681,AL
2022-12-02,19070.0,19270.0,19045.0,19245.0,178538,226853,AL
2022-12-05,19190.0,19435.0,19100.0,19320.0,193604,227521,AL
2022-12-06,19200.0,19335.0,19120.0,19185.0,154604,212997,AL
2022-12-07,19220.0,19375.0,19110.0,19140.0,182488,211147,AL
2022-12-08,19140.0,19280.0,19085.0,19235.0,141571,207918,AL
2022-12-09,19190.0,19330.0,19105.0,19260.0,174031,203554,AL
2022-12-12,19200.0,19235.0,18720.0,18775.0,266695,173131,AL
2022-12-13,18720.0,18825.0,18575.0,18740.0,181495,159481,AL
2022-12-14,18725.0,18865.0,18725.0,18800.0,150807,148609,AL
2022-12-15,18730.0,18855.0,18680.0,18800.0,117208,147641,AL
2022-12-16,18740.0,18880.0,18630.0,18740.0,162675,140136,AL
2022-12-19,18755.0,18820.0,18510.0,18540.0,161793,133622,AL
2022-12-20,18530.0,18650.0,18465.0,18590.0,135267,129323,AL
2022-12-21,18600.0,18710.0,18560.0,18655.0,110021,119748,AL
2022-12-22,18655.0,18780.0,18620.0,18635.0,97348,106180,AL
2022-12-23,18660.0,18690.0,18570.0,18680.0,97667,94488,AL
2022-12-26,18615.0,18775.0,18545.0,18715.0,114969,76410,AL
2022-12-27,18600.0,19120.0,18560.0,19105.0,231305,168550,AL
2022-12-28,19060.0,19120.0,18735.0,18785.0,238317,154726,AL
2022-12-29,18730.0,18785.0,18655.0,18685.0,143960,149662,AL
2022-12-30,18685.0,18750.0,18615.0,18700.0,121632,136749,AL
2023-01-03,18660.0,18680.0,18160.0,18270.0,201504,153402,AL
2023-01-04,18170.0,18195.0,17820.0,17865.0,217022,166369,AL
2023-01-05,17800.0,17920.0,17685.0,17905.0,164365,172219,AL
2023-01-06,17950.0,17990.0,17750.0,17850.0,164153,171471,AL
2023-01-09,17825.0,18075.0,17775.0,17950.0,194992,164277,AL
2023-01-10,18050.0,18265.0,18005.0,18160.0,156993,149679,AL
2023-01-11,18160.0,18320.0,18160.0,18245.0,146907,129055,AL
2023-01-12,18310.0,18400.0,18250.0,18340.0,138595,112780,AL
2023-01-13,18365.0,18545.0,18200.0,18515.0,160849,103051,AL
2023-01-16,18495.0,18640.0,18395.0,18485.0,125746,95867,AL
2023-01-17,18545.0,18660.0,18485.0,18580.0,87551,90681,AL
2023-01-18,18620.0,19020.0,18580.0,19010.0,180537,193481,AL
2023-01-19,19060.0,19220.0,18920.0,19070.0,186750,192683,AL
2023-01-20,19000.0,19500.0,18945.0,19465.0,176002,192943,AL
2023-01-30,19485.0,19485.0,18865.0,19000.0,164751,194267,AL
2023-01-31,18980.0,19030.0,18750.0,18925.0,137394,195165,AL
2023-02-01,18980.0,19225.0,18920.0,19150.0,134002,200509,AL
2023-02-02,19165.0,19245.0,18975.0,19095.0,134633,196606,AL
2023-02-03,19065.0,19190.0,18900.0,19095.0,158680,190614,AL
2023-02-06,19080.0,19115.0,18830.0,19060.0,184827,184183,AL
2023-02-07,18960.0,19160.0,18920.0,19095.0,164859,186480,AL
2023-02-08,19030.0,19250.0,18975.0,19180.0,152360,193247,AL
2023-02-09,19075.0,19125.0,18845.0,18930.0,180133,185053,AL
2023-02-10,18930.0,18995.0,18530.0,18630.0,213684,174921,AL
2023-02-13,18575.0,18625.0,18435.0,18550.0,159276,172516,AL
2023-02-14,18500.0,18635.0,18475.0,18595.0,109633,171342,AL
2023-02-15,18525.0,18625.0,18315.0,18315.0,143314,175996,AL
2023-02-16,18370.0,18555.0,18250.0,18485.0,122451,170536,AL
2023-02-17,18495.0,18610.0,18445.0,18530.0,107036,153584,AL
2023-02-20,18440.0,18835.0,18440.0,18775.0,148098,129263,AL
2023-02-21,18730.0,18925.0,18700.0,18775.0,98747,113959,AL
2023-02-22,18815.0,18875.0,18725.0,18765.0,121127,191052,AL
2023-02-23,18785.0,18840.0,18615.0,18680.0,138973,198850,AL
2023-02-24,18710.0,18710.0,18535.0,18635.0,135293,205167,AL
2023-02-27,18570.0,18585.0,18320.0,18375.0,208234,223244,AL
2023-02-28,18425.0,18580.0,18400.0,18460.0,150889,215358,AL
2023-03-01,18450.0,18720.0,18395.0,18675.0,162776,205405,AL
2023-03-02,18685.0,18730.0,18610.0,18650.0,131543,195704,AL
2023-03-03,18600.0,18795.0,18535.0,18775.0,147597,195843,AL
2023-03-06,18775.0,18785.0,18525.0,18590.0,156353,193121,AL
2023-03-07,18540.0,18735.0,18515.0,18610.0,132358,190128,AL
2023-03-08,18530.0,18585.0,18415.0,18540.0,145555,187861,AL
2023-03-09,18550.0,18620.0,18450.0,18495.0,127057,186025,AL
2023-03-10,18475.0,18570.0,18215.0,18265.0,187533,196068,AL
2023-03-13,18245.0,18465.0,18130.0,18435.0,210175,193559,AL
2023-03-14,18270.0,18385.0,18205.0,18270.0,167329,188156,AL
2023-03-15,18325.0,18420.0,18285.0,18375.0,131451,182687,AL
2023-03-16,18210.0,18220.0,18035.0,18135.0,187061,176716,AL
2023-03-17,18250.0,18300.0,18045.0,18230.0,164945,160501,AL
2023-03-20,18200.0,18310.0,17945.0,18040.0,188316,144374,AL
2023-03-21,18200.0,18240.0,18100.0,18150.0,127677,119109,AL
2023-03-22,18150.0,18195.0,18090.0,18150.0,149268,220177,AL
2023-03-23,18210.0,18350.0,18170.0,18235.0,178810,224813,AL
2023-03-24,18260.0,18520.0,18240.0,18470.0,216040,223127,AL
2023-03-27,18405.0,18495.0,18395.0,18480.0,147911,215165,AL
2023-03-28,18520.0,18745.0,18500.0,18690.0,183248,219134,AL
2023-03-29,18650.0,18750.0,18635.0,18690.0,128665,219211,AL
2023-03-30,18805.0,18895.0,18610.0,18695.0,132543,219007,AL
2023-03-31,18735.0,18785.0,18680.0,18715.0,120483,219903,AL
2023-04-03,18730.0,18810.0,18620.0,18645.0,133003,216491,AL
2023-04-04,18750.0,18820.0,18600.0,18675.0,138766,211216,AL
2023-04-06,18550.0,18665.0,18515.0,18580.0,108970,203448,AL
2023-04-07,18545.0,18720.0,18535.0,18690.0,112206,203665,AL
2023-04-10,18660.0,18765.0,18595.0,18615.0,106044,201697,AL
2023-04-11,18605.0,18645.0,18350.0,18485.0,189582,189956,AL
2023-04-12,18415.0,18490.0,18375.0,18415.0,122261,181649,AL
2023-04-13,18440.0,18545.0,18415.0,18490.0,109948,175526,AL
2023-04-14,18630.0,18780.0,18595.0,18725.0,171506,174704,AL
2023-04-17,18765.0,18830.0,18665.0,18770.0,135640,172676,AL
2023-04-18,18780.0,19005.0,18740.0,19000.0,144361,173335,AL
2023-04-19,19035.0,19080.0,18945.0,19030.0,248535,242124,AL
2023-04-20,19000.0,19275.0,18975.0,19205.0,252335,290758,AL
2023-04-21,19180.0,19270.0,18850.0,18890.0,315041,265810,AL
2023-04-24,18960.0,19030.0,18820.0,18835.0,198979,262995,AL
2023-04-25,18825.0,18895.0,18700.0,18800.0,170837,259965,AL
2023-04-26,18690.0,18775.0,18610.0,18710.0,209665,240533,AL
2023-04-27,18690.0,18720.0,18420.0,18435.0,235065,223462,AL
2023-04-28,18415.0,18515.0,18325.0,18470.0,182967,212237,AL
2023-05-04,18415.0,18555.0,18300.0,18415.0,110608,211625,AL
2023-05-05,18410.0,18410.0,18235.0,18320.0,167408,204708,AL
2023-05-08,18345.0,18510.0,18315.0,18460.0,144219,198075,AL
2023-05-09,18415.0,18485.0,18200.0,18275.0,162177,200441,AL
2023-05-10,18325.0,18380.0,18230.0,18295.0,124612,192621,AL
2023-05-11,18245.0,18280.0,18005.0,18030.0,189655,201653,AL
2023-05-12,18000.0,18030.0,17760.0,17870.0,288231,200960,AL
2023-05-15,17990.0,18135.0,17945.0,18115.0,213875,192539,AL
2023-05-16,18185.0,18250.0,18060.0,18115.0,161358,182752,AL
2023-05-17,18115.0,18425.0,18085.0,18375.0,196210,171469,AL
2023-05-18,18480.0,18545.0,18420.0,18475.0,164213,153586,AL
2023-05-19,18475.0,18485.0,18300.0,18450.0,148922,141857,AL
2023-05-22,18355.0,18390.0,17920.0,18005.0,246735,214713,AL
2023-05-23,18050.0,18135.0,17925.0,17965.0,206429,220234,AL
2023-05-24,17900.0,17980.0,17500.0,17550.0,354684,257858,AL
2023-05-25,17700.0,17735.0,17455.0,17650.0,386557,268425,AL
2023-05-26,17750.0,18265.0,17575.0,18185.0,501708,256640,AL
2023-05-29,18110.0,18180.0,17940.0,18025.0,274120,243608,AL
2023-05-30,18055.0,18065.0,17830.0,17960.0,258893,243059,AL
2023-05-31,17950.0,18075.0,17835.0,18015.0,275416,248400,AL
2023-06-01,18000.0,18360.0,17945.0,18300.0,312299,244002,AL
2023-06-02,18305.0,18520.0,18240.0,18480.0,276230,248035,AL
2023-06-05,18480.0,18520.0,18055.0,18080.0,281710,236480,AL
2023-06-06,18160.0,18195.0,17990.0,18100.0,225706,231881,AL
2023-06-07,18050.0,18235.0,18015.0,18105.0,203490,230175,AL
2023-06-08,18130.0,18270.0,18080.0,18220.0,195806,227592,AL
2023-06-09,18220.0,18450.0,18220.0,18425.0,204047,235310,AL
2023-06-12,18425.0,18535.0,18155.0,18190.0,222357,227162,AL
2023-06-13,18215.0,18345.0,18120.0,18325.0,173482,223313,AL
2023-06-14,18350.0,18525.0,18320.0,18510.0,181710,234299,AL
2023-06-15,18530.0,18615.0,18270.0,18465.0,209433,227921,AL
2023-06-16,18535.0,18700.0,18395.0,18665.0,199793,231190,AL
2023-06-19,18650.0,18660.0,18350.0,18455.0,201799,214407,AL
2023-06-20,18455.0,18585.0,18395.0,18545.0,124431,207640,AL
2023-06-21,18550.0,18590.0,18370.0,18390.0,143128,192379,AL
2023-06-26,18295.0,18295.0,18130.0,18180.0,157803,164474,AL
2023-06-27,17885.0,18110.0,17810.0,18100.0,199070,213531,AL
2023-06-28,18165.0,18180.0,18000.0,18070.0,166435,222323,AL
2023-06-29,18065.0,18065.0,17920.0,17980.0,159033,225956,AL
2023-06-30,17920.0,18115.0,17895.0,18010.0,194837,229908,AL
2023-07-03,17970.0,18180.0,17880.0,18120.0,216800,235871,AL
2023-07-04,18090.0,18150.0,17930.0,17980.0,175937,232203,AL
2023-07-05,17975.0,18030.0,17805.0,17820.0,193490,235456,AL
2023-07-06,17820.0,17970.0,17765.0,17865.0,213341,234676,AL
2023-07-07,17865.0,17920.0,17790.0,17845.0,145826,230382,AL
2023-07-10,17880.0,18045.0,17850.0,17990.0,190290,222198,AL
2023-07-11,17945.0,18145.0,17945.0,18140.0,176779,216109,AL
2023-07-12,18085.0,18130.0,18015.0,18100.0,156843,213847,AL
2023-07-13,18225.0,18305.0,18190.0,18305.0,209293,216884,AL
2023-07-14,18340.0,18460.0,18290.0,18300.0,208508,221814,AL
2023-07-17,18370.0,18370.0,18165.0,18220.0,180142,198780,AL
2023-07-18,18210.0,18295.0,18130.0,18250.0,133264,189724,AL
2023-07-19,18155.0,18280.0,18115.0,18255.0,124320,178614,AL
2023-07-20,18255.0,18345.0,18205.0,18275.0,150128,171860,AL
2023-07-21,18315.0,18325.0,18205.0,18320.0,150859,158199,AL
2023-07-24,18305.0,18360.0,18235.0,18295.0,139839,138847,AL
2023-07-25,18230.0,18425.0,18225.0,18400.0,220804,256228,AL
2023-07-26,18395.0,18435.0,18300.0,18330.0,170385,245486,AL
2023-07-27,18295.0,18515.0,18270.0,18420.0,237073,259112,AL
2023-07-28,18400.0,18445.0,18310.0,18390.0,167942,248680,AL
2023-07-31,18390.0,18415.0,18305.0,18380.0,168795,235617,AL
2023-08-01,18490.0,18695.0,18460.0,18570.0,255352,252519,AL
2023-08-02,18520.0,18590.0,18480.0,18525.0,139761,245615,AL
2023-08-03,18435.0,18500.0,18385.0,18460.0,182703,228751,AL
2023-08-04,18415.0,18615.0,18390.0,18500.0,167774,232082,AL
2023-08-07,18460.0,18530.0,18425.0,18485.0,152910,226328,AL
2023-08-08,18535.0,18570.0,18430.0,18470.0,143156,230888,AL
2023-08-09,18385.0,18570.0,18345.0,18530.0,206787,233203,AL
2023-08-10,18480.0,18530.0,18450.0,18505.0,125687,229539,AL
2023-08-11,18540.0,18560.0,18420.0,18425.0,134820,217346,AL
2023-08-14,18400.0,18405.0,18200.0,18220.0,240235,203515,AL
2023-08-15,18210.0,18510.0,18165.0,18475.0,196995,190242,AL
2023-08-16,18405.0,18535.0,18390.0,18455.0,162354,188290,AL
2023-08-17,18485.0,18540.0,18440.0,18465.0,134619,185325,AL
2023-08-18,18555.0,18580.0,18340.0,18400.0,175691,168878,AL
2023-08-21,18400.0,18545.0,18360.0,18490.0,144972,173265,AL
2023-08-22,18460.0,18740.0,18455.0,18675.0,202778,185519,AL
2023-08-23,18700.0,18765.0,18655.0,18725.0,145454,176440,AL
2023-08-24,18730.0,18740.0,18605.0,18615.0,125652,156751,AL
2023-08-25,18535.0,18600.0,18505.0,18555.0,162775,249972,AL
2023-08-28,18555.0,18645.0,18525.0,18585.0,178330,242357,AL
2023-08-29,18620.0,18765.0,18545.0,18675.0,210182,260603,AL
2023-08-30,18660.0,18805.0,18650.0,18775.0,179038,274392,AL
2023-08-31,18840.0,19035.0,18830.0,18980.0,263258,288549,AL
2023-09-01,18975.0,19435.0,18930.0,19330.0,315557,308284,AL
2023-09-04,19330.0,19585.0,18910.0,18965.0,447449,280529,AL
2023-09-05,18950.0,19080.0,18890.0,18980.0,191290,272096,AL
2023-09-06,18980.0,19180.0,18965.0,19120.0,177287,274254,AL
2023-09-07,19180.0,19245.0,19070.0,19175.0,215781,270558,AL
2023-09-08,19175.0,19175.0,18905.0,18965.0,216200,255990,AL
2023-09-11,19045.0,19190.0,18940.0,19150.0,159304,255899,AL
2023-09-12,19180.0,19330.0,19140.0,19260.0,160112,258381,AL
2023-09-13,19300.0,19300.0,19065.0,19135.0,145946,245985,AL
2023-09-14,19175.0,19365.0,19110.0,19310.0,158400,248100,AL
2023-09-15,19360.0,19390.0,19235.0,19335.0,135766,247759,AL
2023-09-18,19280.0,19285.0,19050.0,19195.0,208409,225143,AL
2023-09-19,19285.0,19350.0,19195.0,19240.0,136512,220875,AL
2023-09-20,19325.0,19330.0,19150.0,19310.0,131837,216187,AL
2023-09-21,19405.0,19510.0,19330.0,19410.0,180005,208903,AL
2023-09-22,19350.0,19675.0,19280.0,19620.0,186626,196833,AL
2023-09-25,19505.0,19510.0,19245.0,19335.0,282241,253950,AL
2023-09-26,19325.0,19460.0,19295.0,19335.0,186204,257837,AL
2023-09-27,19405.0,19445.0,19350.0,19420.0,186540,262205,AL
2023-09-28,19420.0,19645.0,19390.0,19445.0,255977,262674,AL
2023-10-09,19420.0,19420.0,19155.0,19165.0,182190,242054,AL
2023-10-10,19150.0,19225.0,18940.0,19020.0,261311,223442,AL
2023-10-11,19020.0,19180.0,18965.0,19110.0,168753,214698,AL
2023-10-12,19055.0,19155.0,19020.0,19105.0,156304,209081,AL
2023-10-13,19050.0,19080.0,18885.0,18940.0,166581,201129,AL
2023-10-16,18985.0,19020.0,18870.0,18985.0,132076,194793,AL
2023-10-17,18975.0,18980.0,18755.0,18780.0,198130,181182,AL
2023-10-18,18820.0,18970.0,18780.0,18910.0,133259,170061,AL
2023-10-19,18965.0,19045.0,18920.0,18975.0,121485,163355,AL
2023-10-20,19020.0,19045.0,18905.0,18930.0,111550,154486,AL
2023-10-23,18965.0,19005.0,18820.0,18850.0,121353,141143,AL
2023-10-24,19000.0,19000.0,18830.0,18920.0,116066,119197,AL
2023-10-25,18820.0,19105.0,18800.0,19045.0,247182,198311,AL
2023-10-26,19055.0,19090.0,18895.0,19000.0,188663,187541,AL
2023-10-27,19000.0,19000.0,18795.0,18905.0,192682,181067,AL
2023-10-30,18925.0,19230.0,18910.0,19195.0,259720,206856,AL
2023-10-31,19270.0,19305.0,19115.0,19215.0,186513,209137,AL
2023-11-01,19215.0,19260.0,19130.0,19235.0,130802,209736,AL
2023-11-02,19265.0,19290.0,19170.0,19205.0,125726,204166,AL
2023-11-03,19190.0,19240.0,19115.0,19195.0,102651,203711,AL
2023-11-06,19195.0,19260.0,19080.0,19240.0,154130,197406,AL
2023-11-07,19305.0,19370.0,19160.0,19175.0,149740,195616,AL
2023-11-08,19170.0,19315.0,19120.0,19270.0,129594,197816,AL
2023-11-09,19260.0,19285.0,19110.0,19150.0,138859,189035,AL
2023-11-10,19105.0,19190.0,19080.0,19100.0,117647,181079,AL
2023-11-13,19070.0,19070.0,18830.0,18880.0,199827,166159,AL
2023-11-14,18960.0,19010.0,18890.0,18965.0,112564,155906,AL
2023-11-15,18940.0,19135.0,18935.0,18995.0,132104,149611,AL
2023-11-16,19030.0,19030.0,18915.0,18965.0,99753,141309,AL
2023-11-17,18980.0,18980.0,18775.0,18865.0,135350,133608,AL
2023-11-20,18870.0,19045.0,18805.0,18960.0,120599,117384,AL
2023-11-21,18905.0,19000.0,18865.0,18875.0,146410,160985,AL
2023-11-22,18880.0,18940.0,18705.0,18765.0,175389,170011,AL
2023-11-23,18785.0,18810.0,18675.0,18725.0,153066,173546,AL
2023-11-24,18725.0,18820.0,18675.0,18775.0,121762,168976,AL
2023-11-27,18750.0,18945.0,18680.0,18905.0,204316,165210,AL
2023-11-28,18880.0,18895.0,18755.0,18810.0,154358,166915,AL
2023-11-29,18795.0,18865.0,18490.0,18520.0,250117,187940,AL
2023-11-30,18565.0,18630.0,18520.0,18600.0,152918,176406,AL
2023-12-01,18545.0,18625.0,18500.0,18530.0,111998,175150,AL
2023-12-04,18545.0,18765.0,18530.0,18595.0,135402,160009,AL
2023-12-05,18560.0,18575.0,18380.0,18445.0,139195,164757,AL
2023-12-06,18390.0,18500.0,18370.0,18480.0,105058,161744,AL
2023-12-07,18430.0,18490.0,18365.0,18435.0,88203,160084,AL
2023-12-08,18410.0,18525.0,18305.0,18490.0,123774,152647,AL
2023-12-11,18470.0,18530.0,18240.0,18380.0,133781,154668,AL
2023-12-12,18360.0,18475.0,18335.0,18430.0,91339,152418,AL
2023-12-13,18435.0,18485.0,18300.0,18325.0,106067,155253,AL
2023-12-14,18385.0,18675.0,18380.0,18650.0,157302,137623,AL
