datetime,open,high,low,close,volume,oi,symbol
2024-05-27,83750.0,84170.0,83450.0,83530.0,109092,207941,CU
2024-05-28,83900.0,85400.0,83860.0,84600.0,155274,207025,CU
2024-05-29,84870.0,85880.0,84130.0,85470.0,154485,208944,CU
2024-05-30,84180.0,84870.0,82440.0,82860.0,214119,202769,CU
2024-05-31,82000.0,82620.0,81650.0,82500.0,170470,191999,CU
2024-06-03,82290.0,82680.0,81130.0,81510.0,170336,186521,CU
2024-06-04,81960.0,82460.0,81600.0,81970.0,127696,182136,CU
2024-06-05,80960.0,81060.0,80040.0,80060.0,148969,181823,CU
2024-06-06,80330.0,81720.0,80090.0,81250.0,135385,177223,CU
2024-06-07,81510.0,82440.0,81300.0,81530.0,115954,176830,CU
2024-06-11,80620.0,80680.0,79600.0,79870.0,91327,173378,CU
2024-06-12,79390.0,80260.0,79130.0,79880.0,99742,176575,CU
2024-06-13,80650.0,81050.0,79210.0,80000.0,114966,176196,CU
2024-06-14,80070.0,80200.0,79060.0,79550.0,84911,175528,CU
2024-06-17,79410.0,79530.0,78110.0,78110.0,108427,170540,CU
2024-06-18,78030.0,79060.0,77890.0,78370.0,92408,159899,CU
2024-06-19,77800.0,79050.0,77760.0,79040.0,78388,151715,CU
2024-06-20,79270.0,79980.0,78940.0,79390.0,73167,144108,CU
2024-06-21,79670.0,80530.0,79300.0,79310.0,124040,167515,CU
2024-06-24,78740.0,79180.0,78430.0,78670.0,110617,171438,CU
2024-06-25,78740.0,79130.0,78540.0,78670.0,81704,172951,CU
2024-06-26,78320.0,78560.0,77540.0,78480.0,141223,182545,CU
2024-06-27,78420.0,78420.0,77420.0,77550.0,112717,181853,CU
2024-06-28,78080.0,78530.0,77630.0,78370.0,136873,195709,CU
2024-07-01,78690.0,79020.0,77880.0,78060.0,97636,193071,CU
2024-07-02,78760.0,78960.0,78500.0,78690.0,82799,197638,CU
2024-07-03,79140.0,79650.0,78660.0,79630.0,104313,201354,CU
2024-07-04,79990.0,80520.0,79690.0,79870.0,101245,201865,CU
2024-07-05,80360.0,80570.0,79830.0,80370.0,88754,200254,CU
2024-07-08,80650.0,80800.0,79750.0,79930.0,100425,201766,CU
2024-07-09,80470.0,80650.0,80020.0,80480.0,83755,200268,CU
2024-07-10,80260.0,80340.0,79460.0,79580.0,96219,198504,CU
2024-07-11,79970.0,80300.0,79780.0,79920.0,76401,195148,CU
2024-07-12,79780.0,79900.0,78850.0,78950.0,102723,195294,CU
2024-07-15,79600.0,80210.0,79260.0,79490.0,90689,190508,CU
2024-07-16,79330.0,79740.0,79120.0,79280.0,63751,184424,CU
2024-07-17,78730.0,78890.0,78280.0,78500.0,89498,173509,CU
